seq	moe_id	unicode_hex	unicode_int	char
02994	A02994	U+7B26	31526	符
02995	A02995	U+7B19	31513	笙
02996	A02996	U+7B1E	31518	笞
02997	A02997	U+7B49	31561	等
02998	A02998	U+7B56	31574	策
02999	A02999	U+7B46	31558	筆
03000	A03000	U+7B50	31568	筐
03001	A03001	U+7B52	31570	筒
03002	A03002	U+7B54	31572	答
03003	A03003	U+7B4D	31565	筍
03004	A03004	U+7B4B	31563	筋
03005	A03005	U+7B4F	31567	筏
03006	A03006	U+7B77	31607	筷
03007	A03007	U+7BC0	31680	節
03008	A03008	U+7B60	31584	筠
03009	A03009	U+7BA1	31649	管
03010	A03010	U+7B95	31637	箕
03011	A03011	U+7B8B	31627	箋
03012	A03012	U+7B75	31605	筵
03013	A03013	U+7B97	31639	算
03014	A03014	U+7B9D	31645	箝
03015	A03015	U+7B94	31636	箔
03016	A03016	U+7B8F	31631	箏
03017	A03017	U+7BAD	31661	箭
03018	A03018	U+7BB1	31665	箱
03019	A03019	U+7BC4	31684	範
03020	A03020	U+7BB4	31668	箴
03021	A03021	U+7BC6	31686	篆
03022	A03022	U+7BC7	31687	篇
03023	A03023	U+7BC1	31681	篁
03024	A03024	U+7BD9	31705	篙
03025	A03025	U+7C11	31761	簑
03026	A03026	U+7BC9	31689	築
03027	A03027	U+7BE4	31716	篤
03028	A03028	U+7BDB	31707	篛
03029	A03029	U+7BE1	31713	篡
03030	A03030	U+7BE9	31721	篩
03031	A03031	U+7C07	31751	簇
03032	A03032	U+7C0D	31757	簍
03033	A03033	U+7BFE	31742	篾
03034	A03034	U+7BF7	31735	篷
03035	A03035	U+7C2B	31787	簫
03036	A03036	U+7C27	31783	簧
03037	A03037	U+7C2A	31786	簪
03038	A03038	U+7C1E	31774	簞
03039	A03039	U+7C23	31779	簣
03040	A03040	U+7C21	31777	簡
03041	A03041	U+7C3E	31806	簾
03042	A03042	U+7C3F	31807	簿
03043	A03043	U+7C38	31800	簸
03044	A03044	U+7C3D	31805	簽
03045	A03045	U+7C37	31799	簷
03046	A03046	U+7C4C	31820	籌
03047	A03047	U+7C43	31811	籃
03048	A03048	U+7C4D	31821	籍
03049	A03049	U+7C50	31824	籐
03050	A03050	U+7C60	31840	籠
03051	A03051	U+7C5F	31839	籟
03052	A03052	U+7C64	31844	籤
03053	A03053	U+7C6C	31852	籬
03054	A03054	U+7C6E	31854	籮
03055	A03055	U+7C72	31858	籲
03056	A03056	U+7C73	31859	米
03057	A03057	U+7C89	31881	粉
03058	A03058	U+7C92	31890	粒
03059	A03059	U+7C97	31895	粗
03060	A03060	U+7C9F	31903	粟
03061	A03061	U+7CA5	31909	粥
03062	A03062	U+7CB1	31921	粱
03063	A03063	U+7CB3	31923	粳
03064	A03064	U+7CB5	31925	粵
03065	A03065	U+7CB9	31929	粹
03066	A03066	U+7CBD	31933	粽
03067	A03067	U+7CBE	31934	精
03068	A03068	U+7CCA	31946	糊
03069	A03069	U+7CD5	31957	糕
03070	A03070	U+7CD6	31958	糖
03071	A03071	U+7CE0	31968	糠
03072	A03072	U+7CDC	31964	糜
03073	A03073	U+7CDE	31966	糞
03074	A03074	U+7CE2	31970	糢
03075	A03075	U+7CDF	31967	糟
03076	A03076	U+7CD9	31961	糙
03077	A03077	U+7CE7	31975	糧
03078	A03078	U+7CEF	31983	糯
03079	A03079	U+7CF8	31992	糸
03080	A03080	U+7CFB	31995	系
03081	A03081	U+7CFE	31998	糾
03082	A03082	U+7D02	32002	紂
03083	A03083	U+7D05	32005	紅
03084	A03084	U+7D00	32000	紀
03085	A03085	U+7D09	32009	紉
03086	A03086	U+7D07	32007	紇
03087	A03087	U+7D04	32004	約
03088	A03088	U+7D21	32033	紡
03089	A03089	U+7D17	32023	紗
03090	A03090	U+7D0B	32011	紋
03091	A03091	U+7D0A	32010	紊
03092	A03092	U+7D20	32032	素
03093	A03093	U+7D22	32034	索
03094	A03094	U+7D14	32020	純
03095	A03095	U+7D10	32016	紐
03096	A03096	U+7D15	32021	紕
03097	A03097	U+7D1A	32026	級
03098	A03098	U+7D1C	32028	紜
03099	A03099	U+7D0D	32013	納
03100	A03100	U+7D19	32025	紙
03101	A03101	U+7D1B	32027	紛
03102	A03102	U+7D46	32070	絆
03103	A03103	U+7D43	32067	絃
03104	A03104	U+7D71	32113	統
03105	A03105	U+7D2E	32046	紮
03106	A03106	U+7D39	32057	紹
03107	A03107	U+7D3C	32060	紼
03108	A03108	U+7D40	32064	絀
03109	A03109	U+7D30	32048	細
03110	A03110	U+7D33	32051	紳
03111	A03111	U+7D44	32068	組
03112	A03112	U+7D2F	32047	累
03113	A03113	U+7D42	32066	終
03114	A03114	U+7D5E	32094	絞
03115	A03115	U+7D50	32080	結
03116	A03116	U+7D68	32104	絨
03117	A03117	U+7D55	32085	絕
03118	A03118	U+7D2B	32043	紫
03119	A03119	U+7D6E	32110	絮
03120	A03120	U+7D72	32114	絲
03121	A03121	U+7D61	32097	絡
03122	A03122	U+7D66	32102	給
03123	A03123	U+7D62	32098	絢
03124	A03124	U+7D93	32147	經
03125	A03125	U+7D79	32121	絹
03126	A03126	U+7D91	32145	綑
03127	A03127	U+7D81	32129	綁
03128	A03128	U+7D8F	32143	綏
03129	A03129	U+7DBB	32187	綻
03130	A03130	U+7DB0	32176	綰
03131	A03131	U+7D9C	32156	綜
03132	A03132	U+7DBD	32189	綽
03133	A03133	U+7DBE	32190	綾
03134	A03134	U+7DA0	32160	綠
03135	A03135	U+7DCA	32202	緊
03136	A03136	U+7DB4	32180	綴
03137	A03137	U+7DB2	32178	網
03138	A03138	U+7DB1	32177	綱
03139	A03139	U+7DBA	32186	綺
03140	A03140	U+7DA2	32162	綢
03141	A03141	U+7DBF	32191	綿
03142	A03142	U+7DB5	32181	綵
03143	A03143	U+7DB8	32184	綸
03144	A03144	U+7DAD	32173	維
03145	A03145	U+7DD2	32210	緒
03146	A03146	U+7DC7	32199	緇
03147	A03147	U+7DE0	32224	締
03148	A03148	U+7DF4	32244	練
03149	A03149	U+7DEF	32239	緯
03150	A03150	U+7DFB	32251	緻
03151	A03151	U+7DD8	32216	緘
03152	A03152	U+7DEC	32236	緬
03153	A03153	U+7DDD	32221	緝
03154	A03154	U+7DE8	32232	編
03155	A03155	U+7DE3	32227	緣
03156	A03156	U+7DDA	32218	線
03157	A03157	U+7DDE	32222	緞
03158	A03158	U+7DE9	32233	緩
03159	A03159	U+7D9E	32158	綞
03160	A03160	U+7E0A	32266	縊
03161	A03161	U+7E11	32273	縑
03162	A03162	U+7E08	32264	縈
03163	A03163	U+7E1B	32283	縛
03164	A03164	U+7E23	32291	縣
03165	A03165	U+7E2E	32302	縮
03166	A03166	U+7E3E	32318	績
03167	A03167	U+7E46	32326	繆
03168	A03168	U+7E37	32311	縷
03169	A03169	U+7E32	32306	縲
03170	A03170	U+7E43	32323	繃
03171	A03171	U+7E2B	32299	縫
03172	A03172	U+7E3D	32317	總
03173	A03173	U+7E31	32305	縱
03174	A03174	U+7E45	32325	繅
03175	A03175	U+7E41	32321	繁
03176	A03176	U+7E54	32340	織
03177	A03177	U+7E55	32341	繕
03178	A03178	U+7E5E	32350	繞
03179	A03179	U+7E5A	32346	繚
03180	A03180	U+7E61	32353	繡
03181	A03181	U+7E6B	32363	繫
03182	A03182	U+7E6D	32365	繭
03183	A03183	U+7E79	32377	繹
03184	A03184	U+7E69	32361	繩
03185	A03185	U+7E6A	32362	繪
03186	A03186	U+8FAE	36782	辮
03187	A03187	U+7E7D	32381	繽
03188	A03188	U+7E7C	32380	繼
03189	A03189	U+7E82	32386	纂
03190	A03190	U+7E8F	32399	纏
03191	A03191	U+7E8C	32396	續
03192	A03192	U+7E93	32403	纓
03193	A03193	U+7E96	32406	纖
03194	A03194	U+7E9C	32412	纜
03195	A03195	U+7F36	32566	缶
03196	A03196	U+7F38	32568	缸
03197	A03197	U+7F3A	32570	缺
03198	A03198	U+7F3D	32573	缽
03199	A03199	U+7F44	32580	罄
03200	A03200	U+7F48	32584	罈
03201	A03201	U+7F50	32592	罐
03202	A03202	U+7F55	32597	罕
03203	A03203	U+7F54	32596	罔
03204	A03204	U+7F5F	32607	罟
03205	A03205	U+7F6E	32622	置
03206	A03206	U+7F69	32617	罩
03207	A03207	U+7F6A	32618	罪
03208	A03208	U+7F72	32626	署
03209	A03209	U+7F70	32624	罰
03210	A03210	U+7F75	32629	罵
03211	A03211	U+7F77	32631	罷
03212	A03212	U+7F79	32633	罹
03213	A03213	U+7F85	32645	羅
03214	A03214	U+7F88	32648	羈
03215	A03215	U+7F8A	32650	羊
03216	A03216	U+7F8C	32652	羌
03217	A03217	U+7F8B	32651	羋
03218	A03218	U+7F8E	32654	美
03219	A03219	U+7F94	32660	羔
03220	A03220	U+7F9E	32670	羞
03221	A03221	U+7F9A	32666	羚
03222	A03222	U+5584	21892	善
03223	A03223	U+7FA9	32681	義
03224	A03224	U+7FA8	32680	羨
03225	A03225	U+7FA4	32676	群
03226	A03226	U+7FAF	32687	羯
03227	A03227	U+7FB2	32690	羲
03228	A03228	U+7FB6	32694	羶
03229	A03229	U+7FB9	32697	羹
03230	A03230	U+7FB8	32696	羸
03231	A03231	U+7FBD	32701	羽
03232	A03232	U+7FBF	32703	羿
03233	A03233	U+7FC5	32709	翅
03234	A03234	U+7FC1	32705	翁
03235	A03235	U+7FCC	32716	翌
03236	A03236	U+7FCE	32718	翎
03237	A03237	U+7FD2	32722	習
03238	A03238	U+7FD4	32724	翔
03239	A03239	U+7FD5	32725	翕
03240	A03240	U+7FE0	32736	翠
03241	A03241	U+7FE1	32737	翡
03242	A03242	U+7FDF	32735	翟
03243	A03243	U+7FE9	32745	翩
03244	A03244	U+7FF0	32752	翰
03245	A03245	U+7FF1	32753	翱
03246	A03246	U+7FF3	32755	翳
03247	A03247	U+7FFC	32764	翼
03248	A03248	U+7FF9	32761	翹
03249	A03249	U+7FFB	32763	翻
03250	A03250	U+8000	32768	耀
03251	A03251	U+8001	32769	老
03252	A03252	U+8003	32771	考
03253	A03253	U+8005	32773	者
03254	A03254	U+8006	32774	耆
03255	A03255	U+800C	32780	而
03256	A03256	U+8010	32784	耐
03257	A03257	U+800D	32781	耍
03258	A03258	U+8012	32786	耒
03259	A03259	U+8018	32792	耘
03260	A03260	U+8015	32789	耕
03261	A03261	U+8019	32793	耙
03262	A03262	U+8017	32791	耗
03263	A03263	U+801C	32796	耜
03264	A03264	U+8033	32819	耳
03265	A03265	U+8036	32822	耶
03266	A03266	U+803D	32829	耽
03267	A03267	U+803F	32831	耿
03268	A03268	U+804A	32842	聊
03269	A03269	U+8046	32838	聆
03270	A03270	U+8056	32854	聖
03271	A03271	U+8058	32856	聘
03272	A03272	U+805E	32862	聞
03273	A03273	U+805A	32858	聚
03274	A03274	U+8071	32881	聱
03275	A03275	U+8072	32882	聲
03276	A03276	U+8070	32880	聰
03277	A03277	U+806F	32879	聯
03278	A03278	U+8073	32883	聳
03279	A03279	U+8077	32887	職
03280	A03280	U+8076	32886	聶
03281	A03281	U+807E	32894	聾
03282	A03282	U+807D	32893	聽
03283	A03283	U+807F	32895	聿
03284	A03284	U+8086	32902	肆
03285	A03285	U+8084	32900	肄
03286	A03286	U+8085	32901	肅
03287	A03287	U+8087	32903	肇
03288	A03288	U+8089	32905	肉
03289	A03289	U+808B	32907	肋
03290	A03290	U+808C	32908	肌
03291	A03291	U+8096	32918	肖
03292	A03292	U+8093	32915	肓
03293	A03293	U+809D	32925	肝
03294	A03294	U+8098	32920	肘
03295	A03295	U+809B	32923	肛
03296	A03296	U+809A	32922	肚
03297	A03297	U+80B2	32946	育
03298	A03298	U+80BA	32954	肺
03299	A03299	U+80A5	32933	肥
03300	A03300	U+80A2	32930	肢
03301	A03301	U+80B1	32945	肱
03302	A03302	U+80A1	32929	股
03303	A03303	U+80AB	32939	肫
03304	A03304	U+80A9	32937	肩
03305	A03305	U+80B4	32948	肴
03306	A03306	U+80AA	32938	肪
03307	A03307	U+80AF	32943	肯
03308	A03308	U+80D6	32982	胖
03309	A03309	U+80E5	32997	胥
03310	A03310	U+80DA	32986	胚
03311	A03311	U+80C3	32963	胃
03312	A03312	U+80C4	32964	胄
03313	A03313	U+80CC	32972	背
03314	A03314	U+80E1	32993	胡
03315	A03315	U+80DB	32987	胛
03316	A03316	U+80CE	32974	胎
03317	A03317	U+80DE	32990	胞
03318	A03318	U+80E4	32996	胤
03319	A03319	U+80F1	33009	胱
03320	A03320	U+8102	33026	脂
03321	A03321	U+80F0	33008	胰
03322	A03322	U+8105	33029	脅
03323	A03323	U+80ED	33005	胭
03324	A03324	U+80F4	33012	胴
03325	A03325	U+8106	33030	脆
03326	A03326	U+80F8	33016	胸
03327	A03327	U+80F3	33011	胳
03328	A03328	U+8108	33032	脈
03329	A03329	U+80FD	33021	能
03330	A03330	U+810A	33034	脊
03331	A03331	U+812F	33071	脯
03332	A03332	U+8116	33046	脖
03333	A03333	U+8123	33059	脣
03334	A03334	U+812B	33067	脫
03335	A03335	U+8129	33065	脩
03336	A03336	U+8155	33109	腕
03337	A03337	U+8154	33108	腔
03338	A03338	U+814B	33099	腋
03339	A03339	U+8151	33105	腑
03340	A03340	U+814E	33102	腎
03341	A03341	U+8139	33081	脹
03342	A03342	U+8146	33094	腆
03343	A03343	U+813E	33086	脾
03344	A03344	U+8150	33104	腐
03345	A03345	U+8171	33137	腱
03346	A03346	U+8170	33136	腰
03347	A03347	U+8178	33144	腸
03348	A03348	U+8165	33125	腥
03349	A03349	U+816E	33134	腮
03350	A03350	U+8173	33139	腳
03351	A03351	U+816B	33131	腫
03352	A03352	U+8179	33145	腹
03353	A03353	U+817A	33146	腺
03354	A03354	U+8166	33126	腦
03355	A03355	U+8180	33152	膀
03356	A03356	U+818F	33167	膏
03357	A03357	U+8188	33160	膈
03358	A03358	U+818A	33162	膊
03359	A03359	U+817F	33151	腿
03360	A03360	U+819B	33179	膛
03361	A03361	U+819C	33180	膜
03362	A03362	U+819D	33181	膝
03363	A03363	U+81A0	33184	膠
03364	A03364	U+819A	33178	膚
03365	A03365	U+81B3	33203	膳
03366	A03366	U+81A9	33193	膩
03367	A03367	U+81A8	33192	膨
03368	A03368	U+81C6	33222	臆
03369	A03369	U+81C3	33219	臃
03370	A03370	U+81BA	33210	膺
03371	A03371	U+81C2	33218	臂
03372	A03372	U+81C0	33216	臀
03373	A03373	U+81BF	33215	膿
03374	A03374	U+81BD	33213	膽
03375	A03375	U+81C9	33225	臉
03376	A03376	U+81BE	33214	膾
03377	A03377	U+81CD	33229	臍
03378	A03378	U+81CF	33231	臏
03379	A03379	U+81D8	33240	臘
03380	A03380	U+81DA	33242	臚
03381	A03381	U+81DF	33247	臟
03382	A03382	U+81E3	33251	臣
03383	A03383	U+81E5	33253	臥
03384	A03384	U+81E7	33255	臧
03385	A03385	U+81E8	33256	臨
03386	A03386	U+81EA	33258	自
03387	A03387	U+81ED	33261	臭
03388	A03388	U+81EC	33260	臬
03389	A03389	U+81F3	33267	至
03390	A03390	U+81F4	33268	致
03391	A03391	U+81FA	33274	臺
03392	A03392	U+81FB	33275	臻
03393	A03393	U+81FC	33276	臼
03394	A03394	U+81FE	33278	臾
03395	A03395	U+8200	33280	舀
03396	A03396	U+8202	33282	舂
03397	A03397	U+8205	33285	舅
03398	A03398	U+8207	33287	與
03399	A03399	U+8208	33288	興
03400	A03400	U+8209	33289	舉
03401	A03401	U+820A	33290	舊
03402	A03402	U+820C	33292	舌
03403	A03403	U+820D	33293	舍
03404	A03404	U+8210	33296	舐
03405	A03405	U+8212	33298	舒
03406	A03406	U+8214	33300	舔
03407	A03407	U+821B	33307	舛
03408	A03408	U+821C	33308	舜
03409	A03409	U+821E	33310	舞
03410	A03410	U+821F	33311	舟
03411	A03411	U+8222	33314	舢
03412	A03412	U+822A	33322	航
03413	A03413	U+822B	33323	舫
03414	A03414	U+8228	33320	舨
03415	A03415	U+822C	33324	般
03416	A03416	U+8235	33333	舵
03417	A03417	U+8237	33335	舷
03418	A03418	U+8236	33334	舶
03419	A03419	U+8239	33337	船
03420	A03420	U+8247	33351	艇
03421	A03421	U+8258	33368	艘
03422	A03422	U+8259	33369	艙
03423	A03423	U+8266	33382	艦
03424	A03424	U+826E	33390	艮
03425	A03425	U+826F	33391	良
03426	A03426	U+8271	33393	艱
03427	A03427	U+8272	33394	色
03428	A03428	U+827E	33406	艾
03429	A03429	U+8292	33426	芒
03430	A03430	U+828B	33419	芋
03431	A03431	U+828D	33421	芍
03432	A03432	U+82B3	33459	芳
03433	A03433	U+829D	33437	芝
03434	A03434	U+8299	33433	芙
03435	A03435	U+82AD	33453	芭
03436	A03436	U+82BD	33469	芽
03437	A03437	U+829F	33439	芟
03438	A03438	U+82B9	33465	芹
03439	A03439	U+82B1	33457	花
03440	A03440	U+82AC	33452	芬
03441	A03441	U+82A5	33445	芥
03442	A03442	U+82BB	33467	芻
03443	A03443	U+82E7	33511	苧
03444	A03444	U+8303	33539	范
03445	A03445	U+8305	33541	茅
03446	A03446	U+82E3	33507	苣
03447	A03447	U+82DB	33499	苛
03448	A03448	U+82E6	33510	苦
03449	A03449	U+8304	33540	茄
03450	A03450	U+82E5	33509	若
03451	A03451	U+8302	33538	茂
03452	A03452	U+8309	33545	茉
03453	A03453	U+82D2	33490	苒
03454	A03454	U+82D7	33495	苗
03455	A03455	U+82F1	33521	英
03456	A03456	U+8301	33537	茁
03457	A03457	U+82DC	33500	苜
03458	A03458	U+82D4	33492	苔
03459	A03459	U+82D1	33489	苑
03460	A03460	U+82DE	33502	苞
03461	A03461	U+82D3	33491	苓
03462	A03462	U+82DF	33503	苟
03463	A03463	U+832B	33579	茫
03464	A03464	U+8352	33618	荒
03465	A03465	U+8354	33620	荔
03466	A03466	U+834A	33610	荊
03467	A03467	U+8338	33592	茸
03468	A03468	U+8350	33616	荐
03469	A03469	U+8349	33609	草
03470	A03470	U+8335	33589	茵
03471	A03471	U+8334	33588	茴
03472	A03472	U+834F	33615	荏
03473	A03473	U+8332	33586	茲
03474	A03474	U+8339	33593	茹
03475	A03475	U+8336	33590	茶
03476	A03476	U+8317	33559	茗
03477	A03477	U+8340	33600	荀
03478	A03478	U+8331	33585	茱
03479	A03479	U+838E	33678	莎
03480	A03480	U+839E	33694	莞
03481	A03481	U+8398	33688	莘
03482	A03482	U+8378	33656	荸
03483	A03483	U+83A2	33698	莢
03484	A03484	U+8396	33686	莖
03485	A03485	U+83BD	33725	莽
03486	A03486	U+83AB	33707	莫
03487	A03487	U+8392	33682	莒
03488	A03488	U+838A	33674	莊
03489	A03489	U+8393	33683	莓
03490	A03490	U+8389	33673	莉
03491	A03491	U+83A0	33696	莠
03492	A03492	U+8377	33655	荷
03493	A03493	U+837B	33659	荻
03494	A03494	U+837C	33660	荼
03495	A03495	U+83E9	33769	菩
03496	A03496	U+8403	33795	萃
03497	A03497	U+83F8	33784	菸
03498	A03498	U+840D	33805	萍
03499	A03499	U+83E0	33760	菠
03500	A03500	U+83C5	33733	菅
03501	A03501	U+840B	33803	萋
03502	A03502	U+83C1	33729	菁
03503	A03503	U+83EF	33775	華
03504	A03504	U+83F1	33777	菱
03505	A03505	U+83F4	33780	菴
03506	A03506	U+8457	33879	著
03507	A03507	U+840A	33802	萊
03508	A03508	U+83F0	33776	菰
03509	A03509	U+840C	33804	萌
03510	A03510	U+83CC	33740	菌
03511	A03511	U+83FD	33789	菽
03512	A03512	U+83F2	33778	菲
03513	A03513	U+83CA	33738	菊
03514	A03514	U+8438	33848	萸
03515	A03515	U+840E	33806	萎
03516	A03516	U+8404	33796	萄
03517	A03517	U+83DC	33756	菜
03518	A03518	U+8482	33922	蒂
03519	A03519	U+8477	33911	葷
03520	A03520	U+843D	33853	落
03521	A03521	U+8431	33841	萱
03522	A03522	U+8475	33909	葵
03523	A03523	U+8466	33894	葦
03524	A03524	U+846B	33899	葫
03525	A03525	U+8449	33865	葉
03526	A03526	U+846C	33900	葬
03527	A03527	U+845B	33883	葛
03528	A03528	U+843C	33852	萼
03529	A03529	U+8435	33845	萵
03530	A03530	U+8461	33889	葡
03531	A03531	U+8463	33891	董
03532	A03532	U+8469	33897	葩
03533	A03533	U+84C9	33993	蓉
03534	A03534	U+84BF	33983	蒿
03535	A03535	U+84C6	33990	蓆
03536	A03536	U+84C4	33988	蓄
03537	A03537	U+8499	33945	蒙
03538	A03538	U+849E	33950	蒞
03539	A03539	U+84B2	33970	蒲
03540	A03540	U+849C	33948	蒜
03541	A03541	U+84CB	33995	蓋
03542	A03542	U+84B8	33976	蒸
03543	A03543	U+84C0	33984	蓀
03544	A03544	U+84D3	34003	蓓
03545	A03545	U+8490	33936	蒐
03546	A03546	U+84BC	33980	蒼
03547	A03547	U+8517	34071	蔗
03548	A03548	U+853D	34109	蔽
03549	A03549	U+851A	34074	蔚
03550	A03550	U+84EE	34030	蓮
03551	A03551	U+852C	34092	蔬
03552	A03552	U+852D	34093	蔭
03553	A03553	U+8513	34067	蔓
03554	A03554	U+8511	34065	蔑
03555	A03555	U+8523	34083	蔣
03556	A03556	U+8521	34081	蔡
03557	A03557	U+8514	34068	蔔
03558	A03558	U+84EC	34028	蓬
03559	A03559	U+8525	34085	蔥
03560	A03560	U+84FF	34047	蓿
03561	A03561	U+854A	34122	蕊
03562	A03562	U+8559	34137	蕙
03563	A03563	U+8548	34120	蕈
03564	A03564	U+8568	34152	蕨
03565	A03565	U+8569	34153	蕩
03566	A03566	U+8543	34115	蕃
03567	A03567	U+8549	34121	蕉
03568	A03568	U+856D	34157	蕭
03569	A03569	U+856A	34154	蕪
03570	A03570	U+85AA	34218	薪
03571	A03571	U+8584	34180	薄
03572	A03572	U+857E	34174	蕾
03573	A03573	U+859C	34204	薜
03574	A03574	U+8591	34193	薑
03575	A03575	U+8594	34196	薔
03576	A03576	U+85AF	34223	薯
03577	A03577	U+859B	34203	薛
03578	A03578	U+8587	34183	薇
03579	A03579	U+85CF	34255	藏
03580	A03580	U+85A9	34217	薩
03581	A03581	U+85CD	34253	藍
03582	A03582	U+85D0	34256	藐
03583	A03583	U+85C9	34249	藉
03584	A03584	U+85B0	34224	薰
03585	A03585	U+85E9	34281	藩
03586	A03586	U+85DD	34269	藝
03587	A03587	U+85EA	34282	藪
03588	A03588	U+85D5	34261	藕
03589	A03589	U+85E4	34276	藤
03590	A03590	U+85E5	34277	藥
03591	A03591	U+85FB	34299	藻
03592	A03592	U+85F9	34297	藹
03593	A03593	U+8611	34321	蘑
03594	A03594	U+85FA	34298	藺
03595	A03595	U+8606	34310	蘆
03596	A03596	U+860B	34315	蘋
03597	A03597	U+8607	34311	蘇
03598	A03598	U+860A	34314	蘊
03599	A03599	U+8617	34327	蘗
03600	A03600	U+862D	34349	蘭
03601	A03601	U+861A	34330	蘚
03602	A03602	U+8638	34360	蘸
03603	A03603	U+863F	34367	蘿
03604	A03604	U+864E	34382	虎
03605	A03605	U+8650	34384	虐
03606	A03606	U+8654	34388	虔
03607	A03607	U+8655	34389	處
03608	A03608	U+5F6A	24426	彪
03609	A03609	U+865B	34395	虛
03610	A03610	U+865C	34396	虜
03611	A03611	U+865E	34398	虞
03612	A03612	U+865F	34399	號
03613	A03613	U+8667	34407	虧
03614	A03614	U+866B	34411	虫
03615	A03615	U+8671	34417	虱
03616	A03616	U+8679	34425	虹
03617	A03617	U+868A	34442	蚊
03618	A03618	U+86AA	34474	蚪
03619	A03619	U+8693	34451	蚓
03620	A03620	U+86A4	34468	蚤
03621	A03621	U+86A9	34473	蚩
03622	A03622	U+868C	34444	蚌
03623	A03623	U+86A3	34467	蚣
03624	A03624	U+86C7	34503	蛇
03625	A03625	U+86C0	34496	蛀
03626	A03626	U+86B6	34486	蚶
03627	A03627	U+86C4	34500	蛄
03628	A03628	U+86B5	34485	蚵
03629	A03629	U+86C6	34502	蛆
03630	A03630	U+86CB	34507	蛋
03631	A03631	U+86B1	34481	蚱
03632	A03632	U+86AF	34479	蚯
03633	A03633	U+86DF	34527	蛟
03634	A03634	U+86D9	34521	蛙
03635	A03635	U+86ED	34541	蛭
03636	A03636	U+86D4	34516	蛔
03637	A03637	U+86DB	34523	蛛
03638	A03638	U+86E4	34532	蛤
03639	A03639	U+86F9	34553	蛹
03640	A03640	U+8713	34579	蜓
03641	A03641	U+8708	34568	蜈
03642	A03642	U+8707	34567	蜇
03643	A03643	U+8700	34560	蜀
03644	A03644	U+86FE	34558	蛾
03645	A03645	U+86FB	34555	蛻
03646	A03646	U+8702	34562	蜂
03647	A03647	U+8703	34563	蜃
03648	A03648	U+873F	34623	蜿
03649	A03649	U+871C	34588	蜜
03650	A03650	U+873B	34619	蜻
03651	A03651	U+8722	34594	蜢
03652	A03652	U+8725	34597	蜥
03653	A03653	U+8734	34612	蜴
03654	A03654	U+8718	34584	蜘
03655	A03655	U+8755	34645	蝕
03656	A03656	U+8782	34690	螂
03657	A03657	U+8774	34676	蝴
03658	A03658	U+8776	34678	蝶
03659	A03659	U+8760	34656	蝠
03660	A03660	U+8766	34662	蝦
03661	A03661	U+8778	34680	蝸
03662	A03662	U+8768	34664	蝨
03663	A03663	U+8759	34649	蝙
03664	A03664	U+8757	34647	蝗
03665	A03665	U+874C	34636	蝌
03666	A03666	U+8783	34691	螃
03667	A03667	U+879F	34719	螟
03668	A03668	U+879E	34718	螞
03669	A03669	U+87A2	34722	螢
03670	A03670	U+878D	34701	融
03671	A03671	U+87C0	34752	蟀
03672	A03672	U+87D1	34769	蟑
03673	A03673	U+87B3	34739	螳
03674	A03674	U+87D2	34770	蟒
03675	A03675	U+87C6	34758	蟆
03676	A03676	U+87AB	34731	螫
03677	A03677	U+87BB	34747	螻
03678	A03678	U+87BA	34746	螺
03679	A03679	U+87C8	34760	蟈
03680	A03680	U+87CB	34763	蟋
03681	A03681	U+87EF	34799	蟯
03682	A03682	U+87EC	34796	蟬
03683	A03683	U+87F2	34802	蟲
03684	A03684	U+87FB	34811	蟻
03685	A03685	U+8805	34821	蠅
03686	A03686	U+880D	34829	蠍
03687	A03687	U+87F9	34809	蟹
03688	A03688	U+8814	34836	蠔
03689	A03689	U+8815	34837	蠕
03690	A03690	U+8823	34851	蠣
03691	A03691	U+8822	34850	蠢
03692	A03692	U+8821	34849	蠡
03693	A03693	U+881F	34847	蠟
03694	A03694	U+8831	34865	蠱
03695	A03695	U+8836	34870	蠶
03696	A03696	U+8839	34873	蠹
03697	A03697	U+883B	34875	蠻
03698	A03698	U+8840	34880	血
03699	A03699	U+884C	34892	行
03700	A03700	U+884D	34893	衍
03701	A03701	U+8853	34899	術
03702	A03702	U+8857	34903	街
03703	A03703	U+8859	34905	衙
03704	A03704	U+885B	34907	衛
03705	A03705	U+885D	34909	衝
03706	A03706	U+8861	34913	衡
03707	A03707	U+8862	34914	衢
03708	A03708	U+8863	34915	衣
03709	A03709	U+521D	21021	初
03710	A03710	U+8868	34920	表
03711	A03711	U+886B	34923	衫
03712	A03712	U+8870	34928	衰
03713	A03713	U+8877	34935	衷
03714	A03714	U+8881	34945	袁
03715	A03715	U+8882	34946	袂
03716	A03716	U+889E	34974	袞
03717	A03717	U+8888	34952	袈
03718	A03718	U+88AB	34987	被
03719	A03719	U+8892	34962	袒
03720	A03720	U+8896	34966	袖
03721	A03721	U+888D	34957	袍
03722	A03722	U+888B	34955	袋
03723	A03723	U+88C1	35009	裁
03724	A03724	U+88C2	35010	裂
03725	A03725	U+88B1	34993	袱
03726	A03726	U+88DF	35039	裟
03727	A03727	U+88D4	35028	裔
03728	A03728	U+88D9	35033	裙
03729	A03729	U+88DC	35036	補
03730	A03730	U+88D8	35032	裘
03731	A03731	U+88DD	35037	裝
03732	A03732	U+88E1	35041	裡
03733	A03733	U+88CA	35018	裊
03734	A03734	U+88D5	35029	裕
